# m1_source_msun	m2_source_msun	lambda_1	lambda_2  (run IMRPhenomPv2NRT_lowSpin_posterior, z=0.0099)
1.450986e+00	1.279704e+00	1.288490e+02	1.141707e+03
1.402680e+00	1.323066e+00	2.572958e+02	1.765659e+03
1.411239e+00	1.315011e+00	5.814050e+02	4.533912e+02
1.421421e+00	1.305817e+00	2.109114e+02	1.607456e+03
1.406543e+00	1.319454e+00	1.672368e+02	4.931261e+02
1.392319e+00	1.332552e+00	5.857117e+02	3.688681e+02
1.368924e+00	1.355492e+00	1.057407e+02	5.749860e+02
1.414091e+00	1.312579e+00	1.800172e+03	6.780281e+02
1.379061e+00	1.345610e+00	1.173198e+03	5.733960e+02
1.431404e+00	1.297180e+00	6.637694e+02	8.302746e+02
1.564854e+00	1.190194e+00	6.922786e+02	2.419794e+01
1.448162e+00	1.282188e+00	2.933966e+02	1.925443e+02
1.430202e+00	1.297894e+00	1.248111e+01	7.325140e+02
1.394507e+00	1.330570e+00	1.948479e+02	3.922989e+02
1.408274e+00	1.317766e+00	5.583197e+02	6.516394e+02
1.496580e+00	1.242062e+00	4.533684e+02	1.611720e+03
1.467494e+00	1.265618e+00	3.207640e+02	1.213283e+03
1.377258e+00	1.347131e+00	5.912667e+02	2.228708e+01
1.503721e+00	1.236267e+00	4.934344e+02	7.228030e+02
1.391648e+00	1.333401e+00	1.769563e+02	5.710402e+02
1.542949e+00	1.205985e+00	2.286895e+02	1.459606e+01
1.488541e+00	1.248449e+00	5.368174e+02	8.666672e+02
1.531693e+00	1.214678e+00	1.389279e+02	1.661637e+03
1.376524e+00	1.347755e+00	3.692887e+01	1.129461e+03
1.388653e+00	1.336437e+00	1.348417e+03	1.149448e+03
1.502979e+00	1.237146e+00	4.775139e+02	1.499116e+03
1.375507e+00	1.349115e+00	4.412218e+01	1.213439e+03
1.406602e+00	1.319324e+00	6.504916e+02	1.704088e+02
1.473204e+00	1.260934e+00	4.877674e+01	1.438721e+03
1.468906e+00	1.264810e+00	8.879126e+02	9.707997e+02
1.363208e+00	1.360850e+00	3.499984e+02	9.438309e+01
1.590181e+00	1.172327e+00	7.732133e+01	5.157991e+02
1.495051e+00	1.243047e+00	1.624313e+01	4.098069e+02
1.473021e+00	1.261286e+00	8.332965e+02	4.066484e+02
1.395355e+00	1.329512e+00	3.157286e+02	2.363030e+02
1.498802e+00	1.240192e+00	3.356778e+02	7.780393e+02
1.431476e+00	1.296483e+00	5.201272e+00	3.223867e+02
1.565885e+00	1.189233e+00	3.275784e+01	5.015326e+02
1.529376e+00	1.216521e+00	1.500470e+02	8.149007e+02
1.563586e+00	1.191159e+00	1.516953e+01	1.705282e+03
1.574162e+00	1.183513e+00	3.853930e+02	7.521028e+02
1.547035e+00	1.203127e+00	2.475576e+02	1.952572e+02
1.506545e+00	1.234054e+00	3.429092e+02	1.231442e+03
1.484965e+00	1.251155e+00	2.037071e+01	3.680328e+02
1.491036e+00	1.246402e+00	3.942583e+02	1.431586e+01
1.564229e+00	1.190464e+00	4.567616e+02	1.383880e+02
1.533569e+00	1.213261e+00	1.638761e+02	2.606877e+02
1.425549e+00	1.302353e+00	1.271183e+03	3.276029e+02
1.622160e+00	1.150610e+00	4.793477e+01	5.660574e+02
1.377383e+00	1.347007e+00	4.395523e+02	1.500010e+02
1.455578e+00	1.275630e+00	3.543298e+02	3.796495e+02
1.482935e+00	1.253152e+00	3.286422e+02	2.156777e+02
1.458028e+00	1.273908e+00	1.012346e+03	2.284714e+02
1.392668e+00	1.332408e+00	6.633456e+02	1.443912e+02
1.379258e+00	1.345461e+00	3.295984e+02	9.953914e+02
1.460779e+00	1.271454e+00	2.254057e+02	8.541197e+02
1.440991e+00	1.288345e+00	2.214448e+02	3.836870e+02
1.503775e+00	1.236114e+00	4.937542e+01	5.034452e+02
1.586652e+00	1.174525e+00	5.726535e+01	4.066446e+02
1.495037e+00	1.243059e+00	3.642338e+02	1.952793e+02
1.574104e+00	1.183565e+00	1.993867e+02	4.545699e+02
1.411915e+00	1.314304e+00	9.168311e+02	1.915886e+02
1.553070e+00	1.198700e+00	1.217929e+02	1.229755e+03
1.516710e+00	1.226100e+00	3.582970e+02	9.335354e+02
1.421875e+00	1.305526e+00	5.962346e+02	8.621739e+02
1.541247e+00	1.207309e+00	3.272188e+02	5.197860e+01
1.486411e+00	1.250287e+00	8.513341e+02	3.986221e+02
1.492575e+00	1.245215e+00	2.389236e+02	6.121312e+02
1.557639e+00	1.195174e+00	1.770292e+02	2.145042e+02
1.511295e+00	1.230664e+00	4.499331e+02	1.798344e+03
1.536004e+00	1.211324e+00	1.550905e+01	7.160446e+02
1.392086e+00	1.332950e+00	1.120843e+03	3.140459e+02
1.463394e+00	1.269247e+00	6.796244e+02	2.051519e+02
1.543881e+00	1.205229e+00	1.318351e+01	1.088544e+03
1.435986e+00	1.292674e+00	1.036620e+03	1.911047e+02
1.445110e+00	1.285024e+00	2.102460e+02	1.930977e+03
1.603005e+00	1.163436e+00	1.059602e+02	4.053468e+02
1.675813e+00	1.116523e+00	1.874166e+02	2.455738e+02
1.386425e+00	1.338323e+00	5.250993e+02	3.081037e+02
1.512855e+00	1.229022e+00	4.627655e+02	1.468635e+02
1.365650e+00	1.358730e+00	1.630719e+02	4.638781e+02
1.583085e+00	1.177251e+00	1.653663e+02	7.982779e+02
1.398494e+00	1.327179e+00	2.356159e+01	1.834884e+03
1.377589e+00	1.346646e+00	5.152873e+02	9.148382e+00
1.417514e+00	1.309328e+00	9.084833e+02	2.134539e+02
1.545214e+00	1.204706e+00	1.247959e+02	7.451934e+02
1.400592e+00	1.324962e+00	5.658723e+02	6.283838e+02
1.650850e+00	1.132046e+00	1.631808e+02	2.158202e+02
1.522777e+00	1.221363e+00	1.221629e+01	6.048136e+02
1.454816e+00	1.276383e+00	3.332419e+02	1.838789e+02
1.474353e+00	1.260068e+00	4.366054e+02	4.176481e+01
1.425399e+00	1.302154e+00	8.437081e+02	6.184681e+02
1.588927e+00	1.173451e+00	6.270523e+01	1.482817e+03
1.567264e+00	1.188419e+00	2.368569e+02	1.964095e+02
1.499071e+00	1.239842e+00	2.284236e+02	5.324569e+02
1.564860e+00	1.190216e+00	5.632760e+02	8.616402e+02
1.363552e+00	1.360617e+00	3.557765e+02	2.164851e+01
1.433892e+00	1.294685e+00	7.773577e+02	8.090803e+02
1.388811e+00	1.336054e+00	9.867989e+02	5.524806e+01
1.535928e+00	1.211466e+00	3.318937e+02	1.497728e+01
1.554424e+00	1.197575e+00	1.909578e+02	2.616168e+02
1.388692e+00	1.335849e+00	1.382409e+02	2.669477e+02
1.445380e+00	1.284728e+00	6.687702e+01	1.438468e+03
1.596269e+00	1.168013e+00	2.438487e+02	1.418732e+02
1.565011e+00	1.190135e+00	1.122541e+00	8.740406e+02
1.505000e+00	1.235334e+00	1.112099e+00	1.142734e+03
1.448724e+00	1.281800e+00	3.758526e+02	1.260847e+02
1.420766e+00	1.306368e+00	1.622461e+02	4.330732e+02
1.481837e+00	1.253896e+00	9.984595e+02	2.267700e+02
1.416720e+00	1.310258e+00	8.507933e+02	9.212425e+02
1.437642e+00	1.291340e+00	2.887565e+02	2.557771e+02
1.486337e+00	1.250283e+00	8.790630e+02	9.905103e+00
1.551544e+00	1.199654e+00	1.532959e+02	1.177097e+02
1.477570e+00	1.257291e+00	8.784261e+01	1.341604e+03
1.406199e+00	1.319769e+00	1.623409e+02	1.345255e+03
1.513928e+00	1.228439e+00	1.594265e+02	1.412402e+03
1.501202e+00	1.238232e+00	8.885151e+01	5.580616e+02
1.511485e+00	1.230079e+00	1.482215e+02	4.826357e+02
1.490007e+00	1.247013e+00	2.696140e+01	2.269376e+02
1.474667e+00	1.259846e+00	3.580134e+02	9.879290e+02
1.380816e+00	1.343637e+00	4.850751e+01	9.504180e+02
1.443463e+00	1.286440e+00	7.371448e+02	3.770638e+02
1.381548e+00	1.343147e+00	3.248038e+02	3.960198e+02
1.459308e+00	1.272650e+00	2.660517e+02	4.588105e+02
1.438303e+00	1.290576e+00	2.679172e+02	1.185579e+02
1.404115e+00	1.321635e+00	2.770273e+02	1.363757e+02
1.371277e+00	1.352961e+00	3.200223e+02	8.792091e+02
1.534591e+00	1.212355e+00	5.029467e+02	4.077644e+01
1.474673e+00	1.259644e+00	2.520038e+02	1.698856e+01
1.457548e+00	1.274019e+00	2.372748e+02	1.143324e+02
1.522517e+00	1.221510e+00	2.044755e+01	4.107653e+02
1.552385e+00	1.199250e+00	1.467219e+02	1.232675e+03
1.444213e+00	1.285626e+00	1.653531e+02	1.260518e+03
1.477995e+00	1.256873e+00	2.311072e+02	7.167058e+02
1.585187e+00	1.175608e+00	2.738549e+01	5.038255e+02
1.423962e+00	1.303688e+00	8.761362e+02	2.313419e+02
1.380692e+00	1.343923e+00	8.794842e+02	2.336597e+02
1.461013e+00	1.271276e+00	4.316725e+02	7.562930e+02
1.380222e+00	1.344282e+00	1.753264e+02	5.793765e+02
1.530970e+00	1.215390e+00	4.300486e+02	9.612944e+02
1.401830e+00	1.323436e+00	1.264810e+02	1.786699e+02
1.506613e+00	1.233923e+00	7.392406e+01	4.979657e+02
1.591097e+00	1.171506e+00	7.869474e+01	4.409065e+02
1.589156e+00	1.173181e+00	1.097845e+02	1.109653e+03
1.403326e+00	1.322469e+00	1.095762e+03	5.958495e+00
1.494684e+00	1.243439e+00	4.039749e+02	5.267472e+01
1.545372e+00	1.204323e+00	7.084683e+01	6.994203e+02
1.515947e+00	1.226638e+00	3.041741e+02	5.488282e+02
1.540792e+00	1.207788e+00	5.765828e+02	1.487084e+02
1.533480e+00	1.213219e+00	1.101148e+02	3.578272e+02
1.465328e+00	1.267396e+00	2.187973e+02	1.781439e+02
1.411759e+00	1.314525e+00	8.483294e+02	1.815213e+02
1.371571e+00	1.352815e+00	8.364276e+02	2.766838e+02
1.411307e+00	1.314889e+00	4.383681e+02	2.121611e+02
1.474959e+00	1.259471e+00	1.336869e+02	4.187887e+02
1.623402e+00	1.149750e+00	8.975472e-01	6.367547e+02
1.436923e+00	1.291924e+00	1.138069e+02	1.353282e+03
1.362568e+00	1.361587e+00	2.656046e+02	7.796857e+02
1.489410e+00	1.247780e+00	2.102802e+02	4.084845e+02
1.478093e+00	1.256687e+00	8.832221e+01	2.417813e+02
1.479576e+00	1.255594e+00	1.031393e+03	7.029450e+01
1.462109e+00	1.270286e+00	2.634887e+02	5.593551e+02
1.503254e+00	1.236680e+00	1.779401e+01	8.446338e+02
1.422515e+00	1.304764e+00	6.697513e+01	6.346304e+02
1.386694e+00	1.338093e+00	1.006208e+03	1.760347e+02
1.500432e+00	1.239173e+00	1.008128e+03	1.881447e+02
1.391131e+00	1.333767e+00	5.246056e+02	1.967175e+01
1.410325e+00	1.316109e+00	7.050818e+02	1.092413e+03
1.551708e+00	1.199804e+00	5.426993e+02	9.638616e+02
1.371979e+00	1.352399e+00	1.496682e+02	1.017765e+03
1.446937e+00	1.283271e+00	9.752294e+02	5.943711e+00
1.662272e+00	1.124900e+00	3.987373e+02	1.160545e+03
1.455400e+00	1.276077e+00	3.688990e+01	1.880535e+03
1.392851e+00	1.332217e+00	3.504509e+01	1.210410e+03
1.603838e+00	1.163045e+00	5.136837e+02	4.316425e+02
1.539721e+00	1.208476e+00	1.439128e+02	3.943544e+02
1.575510e+00	1.182422e+00	1.880826e+02	9.987715e+02
1.566094e+00	1.189239e+00	2.321711e+02	2.983832e+02
1.496502e+00	1.242200e+00	1.456119e+02	1.954069e+03
1.453293e+00	1.277659e+00	3.870570e+02	9.849639e+02
1.484515e+00	1.251946e+00	5.464021e+02	9.656918e+02
1.461979e+00	1.270477e+00	7.791441e+02	2.478426e+01
1.557691e+00	1.195324e+00	2.987999e+01	6.704021e+02
1.369860e+00	1.354236e+00	1.199017e+02	2.431926e+02
1.599338e+00	1.166065e+00	2.751020e+02	5.836843e+02
1.434554e+00	1.293781e+00	1.719607e+02	2.074822e+02
1.463553e+00	1.269066e+00	2.406830e+02	3.487619e+02
1.520464e+00	1.223519e+00	1.987944e+02	1.568042e+03
1.532972e+00	1.213511e+00	1.053155e+01	6.436928e+02
1.376947e+00	1.347307e+00	4.491500e+01	2.082710e+02
1.460487e+00	1.271568e+00	3.469643e+02	1.608554e+02
1.451880e+00	1.279162e+00	8.906620e+02	1.500385e+03
1.503526e+00	1.236495e+00	7.999290e+02	4.576779e+01
1.662722e+00	1.124576e+00	2.166611e+02	1.314006e+02
1.557127e+00	1.195747e+00	1.566778e+02	3.694201e+02
1.387633e+00	1.337191e+00	3.474405e+02	4.669478e+02
1.516774e+00	1.225954e+00	4.235594e+02	2.881847e+02
1.417257e+00	1.309449e+00	6.047603e+02	2.526270e+02
1.560768e+00	1.193044e+00	3.775922e+02	1.112797e+03
1.451643e+00	1.279030e+00	1.221206e+02	4.053370e+02
1.404162e+00	1.321633e+00	2.177961e+02	1.019028e+03
1.535993e+00	1.211511e+00	3.526432e+02	9.397215e+02
1.381947e+00	1.342794e+00	3.883156e+02	2.437508e+02
1.404029e+00	1.321851e+00	4.445826e+02	2.247198e+02
1.472985e+00	1.261206e+00	1.148913e+03	1.678772e+02
1.457560e+00	1.273978e+00	3.452043e+02	6.334233e+02
1.418159e+00	1.308677e+00	1.445341e+01	6.340260e+02
1.470134e+00	1.263312e+00	1.614586e+02	3.374834e+02
1.532178e+00	1.214278e+00	4.239108e+01	8.845337e+02
1.561236e+00	1.192739e+00	2.404337e+02	3.916192e+02
1.362688e+00	1.361322e+00	2.457288e+02	3.199258e+02
1.429230e+00	1.298766e+00	3.133509e+02	1.500336e+02
1.570649e+00	1.186053e+00	3.020371e+01	7.214795e+02
1.377424e+00	1.347006e+00	5.074466e+01	4.874746e+02
1.459905e+00	1.272208e+00	5.111274e+02	1.356740e+03
1.471540e+00	1.262325e+00	4.088620e+01	1.880560e+03
1.451388e+00	1.279381e+00	9.313016e+02	3.120327e+02
1.459554e+00	1.272575e+00	5.514016e+02	2.611850e+02
1.587160e+00	1.174078e+00	2.228595e+02	1.890782e+02
1.560566e+00	1.193299e+00	5.288543e+02	4.160587e+02
1.505689e+00	1.234502e+00	1.360108e+02	5.492834e+02
1.381362e+00	1.343154e+00	4.001318e+02	1.140524e+03
1.470849e+00	1.263019e+00	1.058560e+02	7.054915e+02
1.486093e+00	1.250554e+00	6.098292e+02	4.711583e+02
1.477374e+00	1.257615e+00	6.523518e+02	2.109019e+02
1.372951e+00	1.351376e+00	1.088357e+03	1.194272e+02
1.401207e+00	1.324415e+00	9.000370e+02	3.701447e+02
1.502644e+00	1.236992e+00	3.328235e+02	8.470554e+02
1.465513e+00	1.267302e+00	2.897730e+02	2.771602e+01
1.364272e+00	1.359716e+00	2.019386e+01	2.440921e+02
1.543059e+00	1.206277e+00	3.640160e+02	7.754271e+02
1.480688e+00	1.254832e+00	8.042158e+02	3.395152e+02
1.507705e+00	1.233093e+00	3.165237e+02	2.177640e+01
1.507223e+00	1.233529e+00	4.137746e+01	6.428264e+02
1.403347e+00	1.322553e+00	8.029846e+02	5.521482e+02
1.546953e+00	1.203191e+00	2.044198e+02	3.524738e+02
1.614003e+00	1.155866e+00	1.166164e+02	6.496267e+02
1.466466e+00	1.266690e+00	5.428725e+02	7.748154e+02
1.449420e+00	1.281236e+00	8.117394e+02	4.037636e+02
1.581180e+00	1.178670e+00	1.805527e+02	3.296007e+02
1.433926e+00	1.294538e+00	1.361151e+03	2.258584e+02
1.612318e+00	1.157173e+00	9.976525e+01	1.929662e+03
1.499906e+00	1.239322e+00	2.362258e+02	8.877717e+02
1.609254e+00	1.159207e+00	1.806944e+02	7.359207e+02
1.527579e+00	1.218178e+00	3.799525e+02	2.198819e+03
1.397629e+00	1.327619e+00	3.869946e+02	1.204537e+02
1.526642e+00	1.218464e+00	2.133772e+02	1.294493e+02
1.499923e+00	1.239218e+00	2.591038e+01	1.450134e+03
1.486353e+00	1.250034e+00	2.345108e+02	2.514837e+02
1.384602e+00	1.340112e+00	5.309332e+02	4.168696e+01
1.598222e+00	1.166627e+00	2.531881e+02	2.205839e+02
1.533012e+00	1.213740e+00	4.557860e+01	5.000876e+02
1.506650e+00	1.233820e+00	3.290520e+02	6.539416e+02
1.534248e+00	1.212791e+00	1.249748e+02	1.272956e+03
1.494227e+00	1.243669e+00	4.802374e+02	6.032348e+02
1.543444e+00	1.205726e+00	1.357127e+02	7.664780e+02
1.518115e+00	1.225254e+00	3.970134e+02	4.962308e+02
1.544120e+00	1.205377e+00	1.094787e+02	1.380379e+03
1.410709e+00	1.315356e+00	5.785510e+02	5.160675e+02
1.368268e+00	1.355838e+00	8.640768e+02	1.910578e+02
1.447997e+00	1.282316e+00	4.036347e+02	4.520034e+02
1.365861e+00	1.358003e+00	3.378316e+02	2.822046e+01
1.543386e+00	1.205965e+00	9.094998e+01	6.639447e+02
1.451036e+00	1.279678e+00	5.259712e+01	1.787747e+03
1.493214e+00	1.244753e+00	9.832362e+01	5.390596e+02
1.529811e+00	1.216095e+00	8.776019e+01	2.094052e+02
1.439676e+00	1.289368e+00	1.129337e+02	4.860437e+02
1.560904e+00	1.193147e+00	2.983864e+02	9.463171e+02
1.378087e+00	1.346311e+00	3.622798e+02	1.581359e+03
1.491218e+00	1.246090e+00	1.604242e+02	3.818175e+02
1.399599e+00	1.325842e+00	7.020400e+02	2.618352e+02
1.453708e+00	1.277516e+00	3.201149e+02	7.019400e+01
1.459208e+00	1.272923e+00	1.577840e+02	1.255365e+03
1.578463e+00	1.180464e+00	6.076091e+02	2.921181e+02
1.526371e+00	1.218635e+00	2.285555e+02	4.701522e+02
1.488975e+00	1.247821e+00	2.466789e+02	7.774869e+00
1.540654e+00	1.207901e+00	3.689066e+02	8.241044e+01
1.450219e+00	1.280288e+00	3.540535e+02	1.474982e+02
1.434050e+00	1.294303e+00	3.641572e+02	8.757176e+01
1.465619e+00	1.267513e+00	1.872803e+02	4.276009e+02
1.449498e+00	1.281328e+00	1.616067e+03	1.768124e+02
1.600991e+00	1.165053e+00	2.098942e+02	1.934040e+03
1.531203e+00	1.215085e+00	1.911761e+02	2.153448e+02
1.553489e+00	1.198382e+00	5.307082e+01	1.781863e+03
1.370997e+00	1.353218e+00	2.382952e+02	2.558808e+02
1.513245e+00	1.228675e+00	3.830150e+02	4.687681e+00
1.377666e+00	1.346920e+00	9.752211e+02	5.583933e+02
1.371411e+00	1.352707e+00	2.580688e+02	1.680857e+01
1.403321e+00	1.322449e+00	6.737290e+00	6.690565e+02
1.484806e+00	1.251335e+00	1.047841e+02	4.460236e+02
1.412243e+00	1.314536e+00	9.180664e+02	2.292189e+03
1.397785e+00	1.327688e+00	3.684396e+02	9.807098e+02
1.382570e+00	1.341937e+00	5.332134e+02	5.194220e+02
1.435805e+00	1.292954e+00	6.448010e+02	2.373818e+02
1.366124e+00	1.358189e+00	2.633125e+02	1.298283e+03
1.397925e+00	1.327668e+00	7.012081e+02	1.769313e+03
1.403248e+00	1.322882e+00	4.046583e+00	3.193585e+03
1.507364e+00	1.233328e+00	7.861525e+01	6.203991e+02
1.443657e+00	1.286081e+00	4.143670e+02	7.943799e+01
1.605807e+00	1.161531e+00	2.202611e+02	2.641690e+02
1.489667e+00	1.247511e+00	2.871847e+02	2.175770e+03
1.413931e+00	1.312464e+00	1.746563e+02	1.984529e+02
1.429305e+00	1.298728e+00	3.540993e+02	1.412502e+03
1.577348e+00	1.181535e+00	1.884709e+02	1.424362e+03
1.509511e+00	1.231479e+00	2.475331e+02	3.155935e+01
1.370863e+00	1.353752e+00	7.376709e+02	1.707469e+02
1.387558e+00	1.337202e+00	2.171730e+02	3.041627e+02
1.555228e+00	1.197136e+00	1.517105e+02	3.286259e+02
1.588613e+00	1.173339e+00	2.046862e+02	1.314587e+02
1.434821e+00	1.294217e+00	9.741141e+01	2.801160e+03
1.370602e+00	1.353562e+00	7.467659e+01	6.130358e+02
1.583915e+00	1.176481e+00	2.107374e+01	7.046084e+02
1.400914e+00	1.324606e+00	2.329487e+01	5.169022e+02
1.483360e+00	1.252790e+00	3.558724e+02	2.776855e+02
1.405336e+00	1.320480e+00	3.076928e+02	9.590875e+02
1.366701e+00	1.357629e+00	2.204268e+02	4.676502e+02
1.554807e+00	1.197386e+00	1.075158e+02	3.060013e+02
1.547851e+00	1.202705e+00	5.361496e+02	3.502254e+02
1.457685e+00	1.273907e+00	4.539040e+02	4.361057e+02
1.406273e+00	1.319444e+00	2.137987e+01	3.930812e+02
1.404371e+00	1.321677e+00	9.076163e+02	9.049803e+02
1.472354e+00	1.261628e+00	1.698579e+02	5.082782e+02
1.489281e+00	1.247749e+00	3.442465e+02	7.483217e+02
1.507840e+00	1.232757e+00	9.007014e+01	3.577091e+02
1.406990e+00	1.319151e+00	4.244636e+02	6.418219e+02
1.516469e+00	1.226410e+00	1.086842e+02	6.781177e+02
1.500671e+00	1.238457e+00	2.657438e+02	2.499380e+02
1.512609e+00	1.229062e+00	1.940596e+02	3.407020e+01
1.386161e+00	1.338616e+00	7.782284e+02	3.037881e+02
1.371002e+00	1.353370e+00	5.464433e+02	2.431083e+02
1.397432e+00	1.328106e+00	6.155291e+02	4.059472e+02
1.370263e+00	1.354031e+00	3.391225e+01	3.631396e+02
1.473061e+00	1.261118e+00	3.316226e+02	2.393120e+02
1.562381e+00	1.191944e+00	4.135404e+02	3.693496e+02
1.420285e+00	1.306805e+00	6.721349e+02	5.212732e+02
1.488199e+00	1.248587e+00	2.311269e+02	7.372472e+02
1.441572e+00	1.288246e+00	3.241381e+02	2.899146e+03
1.445300e+00	1.284640e+00	1.033079e+02	6.404961e+02
1.427539e+00	1.300293e+00	3.946629e+02	1.476965e+02
1.427305e+00	1.300597e+00	6.453481e+02	4.476832e+02
1.662438e+00	1.124899e+00	3.324730e+02	1.482222e+02
1.381887e+00	1.342714e+00	1.487105e+02	2.792363e+02
1.414103e+00	1.312790e+00	1.503351e+03	2.734374e+02
1.543666e+00	1.205336e+00	1.605418e+02	1.102206e+02
1.372512e+00	1.352002e+00	2.847042e+01	1.037650e+03
1.466308e+00	1.266757e+00	3.632783e+02	1.143052e+02
1.457753e+00	1.274150e+00	3.991668e+02	1.365426e+03
1.400652e+00	1.324772e+00	2.167433e+02	2.565652e+02
1.368175e+00	1.355873e+00	9.625604e+01	4.918550e+02
1.571469e+00	1.185554e+00	3.825512e+02	7.519577e+02
1.371334e+00	1.353094e+00	4.629660e+02	1.424508e+03
1.480819e+00	1.254422e+00	7.497008e+01	3.836056e+02
1.493409e+00	1.244615e+00	1.267984e+03	1.948186e+01
1.582179e+00	1.177884e+00	7.923610e+02	1.635760e+02
1.402131e+00	1.323530e+00	6.254036e+02	2.842184e+02
1.592297e+00	1.170633e+00	1.129254e+02	6.202992e+02
1.524606e+00	1.219876e+00	1.085213e+02	3.628269e+02
1.544197e+00	1.205123e+00	2.294226e+02	2.122483e+02
1.417214e+00	1.309937e+00	6.403328e+02	6.691996e+02
1.421227e+00	1.306007e+00	1.478113e+03	1.173784e+02
1.506121e+00	1.234374e+00	5.467395e+01	6.016382e+02
1.542348e+00	1.206579e+00	5.170427e+00	1.857828e+03
1.457008e+00	1.274942e+00	3.916628e+02	1.226111e+03
1.463822e+00	1.268780e+00	5.956511e+02	4.220427e+02
1.477593e+00	1.257473e+00	1.049760e+03	5.251207e+02
1.534483e+00	1.212545e+00	3.312602e+01	5.108927e+02
1.474394e+00	1.259966e+00	3.450708e+02	1.950852e+01
1.579212e+00	1.179715e+00	1.271248e+01	6.152100e+02
1.436631e+00	1.292332e+00	9.247384e+02	6.324981e+02
1.474822e+00	1.259522e+00	9.040820e+01	6.923946e+02
1.398421e+00	1.327022e+00	6.441442e+01	1.572381e+03
1.389253e+00	1.335641e+00	2.952871e+02	3.106154e+01
1.367618e+00	1.356954e+00	1.098131e+03	1.880152e+03
1.634439e+00	1.142585e+00	3.534202e+02	1.004218e+03
1.521229e+00	1.222787e+00	1.094596e+02	1.265221e+03
1.424846e+00	1.302435e+00	1.205425e+02	1.040993e+02
1.572311e+00	1.184699e+00	9.435284e+01	3.202441e+02
1.734737e+00	1.081522e+00	2.205619e+01	6.955487e+02
1.394910e+00	1.330196e+00	1.458637e+02	6.241978e+02
1.435532e+00	1.293152e+00	1.428305e+02	6.724105e+02
1.452936e+00	1.277917e+00	3.298277e+02	5.470239e+01
1.435867e+00	1.292952e+00	6.893736e+02	2.424795e+02
1.521698e+00	1.222302e+00	2.338356e+02	3.746067e+02
1.532767e+00	1.213874e+00	5.399029e+02	3.714882e+02
1.508555e+00	1.232320e+00	7.397622e+01	6.281397e+02
1.395934e+00	1.329634e+00	1.759881e+03	4.006831e+02
1.522577e+00	1.221633e+00	3.726988e+01	7.916384e+02
1.562830e+00	1.191714e+00	8.812171e+02	8.273956e+02
1.458175e+00	1.273748e+00	1.385062e+02	1.731430e+03
1.393564e+00	1.331482e+00	3.045142e+02	3.667647e+02
1.410848e+00	1.315586e+00	3.366309e+01	1.438594e+03
1.433359e+00	1.295197e+00	1.184371e+03	2.813003e+02
1.560104e+00	1.193306e+00	8.577898e+01	1.914567e+02
1.403819e+00	1.322002e+00	5.482011e+02	2.769294e+01
1.492933e+00	1.244826e+00	7.566128e+02	9.074570e+01
1.513824e+00	1.228212e+00	7.270244e+00	3.414352e+02
1.421017e+00	1.305905e+00	5.050442e+01	1.695510e+02
1.503490e+00	1.236539e+00	5.854226e+02	4.604671e+02
1.470087e+00	1.263436e+00	3.669116e+02	4.704652e+02
1.368173e+00	1.356099e+00	1.984734e+02	2.721629e+02
1.483473e+00	1.252423e+00	9.019565e+01	5.574405e+02
1.362341e+00	1.362041e+00	5.404025e+02	8.762777e+02
1.405532e+00	1.320351e+00	8.102852e+01	6.637437e+02
1.695709e+00	1.104505e+00	3.627732e+02	5.013627e+02
1.625447e+00	1.148479e+00	4.953698e+01	6.141467e+02
1.575486e+00	1.182577e+00	2.206368e+02	9.167913e+02
1.555735e+00	1.196852e+00	2.303202e+02	1.321193e+03
1.378757e+00	1.345815e+00	1.378533e+02	9.237181e+02
1.511413e+00	1.230588e+00	4.904129e+02	1.556873e+03
1.373939e+00	1.350397e+00	5.981697e+01	8.148759e+02
1.362199e+00	1.362105e+00	1.415234e+03	1.797286e+02
1.480801e+00	1.254468e+00	7.383363e+01	5.915941e+02
1.523458e+00	1.220814e+00	7.822016e+02	6.342729e+02
1.388838e+00	1.335983e+00	1.253874e+03	6.988209e+01
1.569095e+00	1.186825e+00	5.961762e+01	7.776306e+01
1.576454e+00	1.182004e+00	5.973852e+02	4.583856e+02
1.441647e+00	1.287981e+00	1.263597e+03	3.643945e+02
1.558967e+00	1.194307e+00	5.778729e+01	3.160419e+02
1.473142e+00	1.261129e+00	4.948140e+02	1.007198e+03
1.426603e+00	1.301129e+00	4.748939e+02	1.326943e+02
1.467071e+00	1.266222e+00	6.710271e+02	6.779784e+02
1.578324e+00	1.180407e+00	3.102786e+01	2.880602e+02
1.464384e+00	1.268452e+00	4.242216e+01	1.208809e+03
1.391447e+00	1.333544e+00	2.063425e+02	2.264124e+02
1.458632e+00	1.273142e+00	5.373910e+02	6.264364e+02
1.421671e+00	1.305542e+00	8.076398e+02	2.090055e+02
1.515606e+00	1.226752e+00	1.107924e+02	3.974833e+02
1.446531e+00	1.283528e+00	2.684101e+02	1.831694e+02
1.485080e+00	1.251384e+00	8.033746e+02	1.419452e+02
1.658407e+00	1.127214e+00	1.845523e+02	9.041945e+01
1.518095e+00	1.224847e+00	1.277043e+02	7.118793e+02
