# m1_source_msun	m2_source_msun	lambda_1	lambda_2  (run C01:IMRPhenomPv2_NRTidal:LowSpin)
1.778153e+00	1.583597e+00	5.742296e+02	7.696979e+02
1.668814e+00	1.619266e+00	6.873549e+02	4.747602e+02
1.805687e+00	1.498471e+00	5.659906e+02	5.241379e+02
1.667440e+00	1.616889e+00	4.048854e+02	6.813898e+02
1.748278e+00	1.559365e+00	2.381152e+02	3.158782e+02
1.722667e+00	1.599490e+00	2.196100e+01	4.503532e+02
1.702381e+00	1.618078e+00	1.334547e+02	7.964890e+02
1.910327e+00	1.426017e+00	5.728536e+02	2.767807e+03
1.695027e+00	1.626523e+00	2.362163e+02	5.215737e+01
1.878750e+00	1.420855e+00	9.731122e+01	2.091012e+03
1.807348e+00	1.509159e+00	3.636727e+02	1.948982e+03
1.692041e+00	1.612366e+00	6.306603e+02	8.916580e+02
1.852467e+00	1.492509e+00	5.259519e+02	2.425922e+03
1.858057e+00	1.509386e+00	4.660507e+02	2.388539e+02
1.815105e+00	1.549816e+00	5.679818e+00	1.987405e+02
1.677240e+00	1.624828e+00	7.259383e+02	2.808075e+02
1.826911e+00	1.561439e+00	3.069179e+02	1.149293e+02
1.775623e+00	1.586715e+00	2.944107e+02	3.945468e+02
1.691163e+00	1.598196e+00	6.453042e+01	5.142525e+02
1.691546e+00	1.608530e+00	9.590091e+02	1.752197e+03
1.784696e+00	1.529523e+00	2.995917e+00	4.750781e+02
1.834384e+00	1.525360e+00	1.050866e+02	5.535866e+02
1.745318e+00	1.517719e+00	3.802710e+02	5.775755e+02
2.036315e+00	1.341103e+00	6.618737e+01	5.763237e+02
1.823209e+00	1.507339e+00	8.054235e+01	1.895645e+03
1.875052e+00	1.476324e+00	2.954072e+02	1.302376e+02
1.751170e+00	1.526544e+00	5.791925e+02	3.051038e+03
1.770782e+00	1.545630e+00	2.734867e+02	1.843889e+02
1.704004e+00	1.588639e+00	2.533654e+02	2.543618e+03
1.760217e+00	1.532827e+00	1.575117e+03	2.591174e+02
1.686593e+00	1.658415e+00	1.904799e+02	2.842819e+02
1.796522e+00	1.483747e+00	6.841805e+02	6.096034e+02
1.796291e+00	1.490073e+00	1.932993e+02	1.998659e+02
1.668228e+00	1.599968e+00	5.757797e+01	3.402725e+02
1.734830e+00	1.544306e+00	5.857236e+02	1.534976e+02
1.719349e+00	1.577762e+00	2.224121e+02	7.701137e+02
1.710071e+00	1.600110e+00	7.934749e+01	2.381308e+02
1.659441e+00	1.591268e+00	1.097170e+02	5.213817e+02
1.687602e+00	1.589826e+00	1.297956e+03	3.144317e+03
1.823880e+00	1.512058e+00	1.136380e+02	1.069563e+02
1.804802e+00	1.508131e+00	4.197642e+02	6.645555e+02
1.714311e+00	1.574260e+00	1.885107e+03	9.546993e+02
1.815731e+00	1.518398e+00	1.879567e+02	1.898191e+02
1.773512e+00	1.487083e+00	1.444405e+02	1.101447e+02
1.690259e+00	1.596019e+00	9.870325e+02	4.824790e+02
1.734667e+00	1.535253e+00	1.953917e+02	1.150051e+02
1.775242e+00	1.562380e+00	1.583520e+01	3.036388e+03
1.691588e+00	1.589933e+00	1.836425e+01	2.697765e+02
1.917575e+00	1.390083e+00	4.037330e+02	1.417608e+03
1.867526e+00	1.489823e+00	3.814842e+02	5.124748e+02
1.669671e+00	1.636468e+00	2.432504e+02	2.800842e+02
1.780757e+00	1.577194e+00	4.460384e+02	2.723499e+01
1.752089e+00	1.588495e+00	5.210279e+02	9.539269e+01
1.826050e+00	1.499328e+00	1.934109e+02	2.933604e+02
1.741111e+00	1.553142e+00	2.022496e+02	9.464512e+02
1.849432e+00	1.455844e+00	3.902553e+02	2.151298e+03
1.677752e+00	1.656086e+00	1.957513e+03	3.646539e+02
1.689845e+00	1.586376e+00	5.226914e+02	2.449808e+03
1.631345e+00	1.617954e+00	1.081880e+03	1.921901e+02
1.746434e+00	1.536467e+00	2.519409e+03	7.854193e+02
1.827936e+00	1.535635e+00	2.176682e+03	7.121830e+02
1.723031e+00	1.566093e+00	5.813714e+01	6.259337e+02
1.652766e+00	1.606362e+00	5.835022e+02	1.762543e+02
1.909253e+00	1.414072e+00	2.040505e+01	1.082354e+03
1.782464e+00	1.531371e+00	1.778788e+01	4.886237e+02
1.690686e+00	1.592109e+00	2.336568e+01	2.857164e+01
1.698266e+00	1.557408e+00	1.390655e+03	3.495413e+02
1.723147e+00	1.560801e+00	8.260062e+02	4.298250e+02
1.668241e+00	1.667317e+00	9.158073e+02	3.085679e+01
1.761569e+00	1.592790e+00	1.261441e+03	1.238563e+03
1.802954e+00	1.495660e+00	2.220597e+02	1.461604e+03
1.734255e+00	1.571574e+00	3.822568e+02	5.844612e+02
1.674707e+00	1.649416e+00	1.200543e+03	1.656032e+01
1.837460e+00	1.513840e+00	1.174649e+02	4.149888e+02
2.026568e+00	1.326463e+00	1.563764e+02	7.117417e+02
1.785450e+00	1.497661e+00	2.911840e+01	1.240074e+03
1.722687e+00	1.581094e+00	5.593920e+02	6.285342e+02
1.653173e+00	1.652825e+00	3.875593e+02	5.588735e+02
1.730995e+00	1.605660e+00	2.935992e+02	3.687741e+02
1.864846e+00	1.516005e+00	2.571643e+02	5.715739e+02
1.694927e+00	1.579245e+00	5.082284e+01	3.323967e+02
1.670252e+00	1.626988e+00	3.892348e+02	1.592854e+02
1.911538e+00	1.464984e+00	5.122147e+02	3.967571e+02
1.681834e+00	1.626600e+00	6.690979e+02	2.495402e+02
1.655512e+00	1.611346e+00	1.245765e+03	2.758678e+01
1.668032e+00	1.631252e+00	2.336140e+02	6.750129e+02
1.747035e+00	1.526787e+00	4.552588e+02	1.123504e+03
1.739794e+00	1.598863e+00	1.598132e+02	2.757392e+02
1.754141e+00	1.602748e+00	1.399034e+03	1.430900e+02
1.631081e+00	1.626636e+00	6.016701e+02	4.390546e+02
1.688493e+00	1.627324e+00	5.208817e+02	4.993984e+02
1.656967e+00	1.620895e+00	3.231453e+01	6.044372e+02
1.704291e+00	1.633798e+00	9.513874e+02	2.025686e+03
2.032575e+00	1.360428e+00	3.494262e+02	3.293792e+03
1.701916e+00	1.583277e+00	9.058091e+01	4.713998e+02
1.816065e+00	1.566514e+00	1.986991e+02	7.738721e+02
1.674447e+00	1.668903e+00	2.899176e+03	1.296750e+02
1.743663e+00	1.580925e+00	3.017018e+02	6.369074e+01
1.874864e+00	1.465602e+00	3.137804e+01	1.027637e+03
1.861035e+00	1.444319e+00	1.154794e+02	3.142424e+02
1.787148e+00	1.565238e+00	6.409739e+02	8.084822e+02
1.690912e+00	1.611856e+00	2.355003e+02	1.892118e+02
1.768164e+00	1.564596e+00	6.672920e+02	7.345457e+02
1.774671e+00	1.571165e+00	2.329160e+02	2.670860e+02
1.691644e+00	1.564711e+00	6.905167e+02	2.422283e+03
1.785864e+00	1.543305e+00	1.267515e+03	5.430268e+02
1.708583e+00	1.614729e+00	1.677987e+02	2.449605e+02
1.855902e+00	1.463163e+00	3.021275e+02	3.122841e+03
1.677237e+00	1.583328e+00	7.645992e+02	1.868758e+02
1.701822e+00	1.559457e+00	2.461043e+02	1.594752e+02
1.654261e+00	1.647418e+00	2.929956e+02	4.511069e+02
1.808157e+00	1.464230e+00	1.620713e+02	5.186087e+02
1.726949e+00	1.575693e+00	1.255230e+02	1.412198e+02
1.863697e+00	1.447870e+00	5.585118e+01	6.725964e+02
1.659971e+00	1.640968e+00	1.554944e+03	2.339351e+03
1.711998e+00	1.571898e+00	7.117269e+01	6.764525e+02
1.734502e+00	1.578674e+00	7.919584e+02	7.663228e+01
1.707735e+00	1.567717e+00	3.624721e+02	5.476808e+02
1.876992e+00	1.435418e+00	6.596824e+01	3.775862e+02
1.717471e+00	1.571734e+00	1.373104e+02	4.034644e+02
1.789527e+00	1.583715e+00	1.608969e+02	3.066298e+02
1.679224e+00	1.661749e+00	2.229061e+03	4.694247e+02
1.873205e+00	1.502992e+00	9.920188e+00	1.129388e+02
1.657630e+00	1.646466e+00	1.280949e+02	4.366697e+00
1.761203e+00	1.557133e+00	1.247966e+02	8.791506e+02
1.920917e+00	1.431073e+00	7.286916e+01	3.965539e+02
1.720648e+00	1.588440e+00	3.313093e+02	2.099733e+02
1.783199e+00	1.525605e+00	1.965210e+02	1.652261e+02
1.713933e+00	1.519912e+00	1.953574e+03	2.095487e+02
1.707884e+00	1.551585e+00	4.533169e+02	4.922319e+00
1.673478e+00	1.610113e+00	3.636637e+02	8.352004e+02
1.686145e+00	1.680857e+00	1.126652e+02	6.962609e+02
1.610078e+00	1.607747e+00	7.989559e+02	8.673436e+01
1.837314e+00	1.531587e+00	2.133679e+02	1.039744e+03
1.711743e+00	1.626665e+00	1.665095e+02	1.823898e+02
1.767279e+00	1.567341e+00	3.387418e+01	2.689774e+03
1.954091e+00	1.384184e+00	3.328416e+02	4.909996e+02
1.712770e+00	1.578371e+00	3.231248e+01	5.400067e+01
1.865810e+00	1.434914e+00	9.638016e+01	4.863817e+02
1.745063e+00	1.492794e+00	2.176032e+03	2.300699e+03
1.729934e+00	1.593262e+00	4.893846e+02	4.705017e+02
1.683750e+00	1.634667e+00	4.899051e+02	1.966969e+02
1.912120e+00	1.419795e+00	1.451340e+02	1.657482e+02
1.716563e+00	1.618613e+00	1.552376e+03	9.814294e+02
1.922885e+00	1.399652e+00	7.700364e+02	1.572286e+03
1.776153e+00	1.575377e+00	1.162804e+02	8.218852e+02
1.745973e+00	1.591683e+00	3.200346e+02	3.333716e+02
1.725376e+00	1.540351e+00	4.777556e+02	9.228763e+00
1.857186e+00	1.502628e+00	1.679988e+01	1.019211e+03
1.670019e+00	1.635890e+00	2.390598e+03	4.054847e+02
1.757124e+00	1.588290e+00	1.919202e+02	8.130000e+02
1.660752e+00	1.621586e+00	1.026204e+03	2.472842e+02
1.746132e+00	1.606534e+00	2.867076e+02	4.249951e+02
1.886781e+00	1.440896e+00	3.317503e+02	2.290243e+02
1.814021e+00	1.484039e+00	1.463990e+02	1.464598e+03
1.809310e+00	1.476670e+00	5.258585e+01	8.634267e+02
1.753882e+00	1.583269e+00	1.602171e+01	5.422758e+02
1.785668e+00	1.498113e+00	3.253205e+02	5.682727e+01
1.740274e+00	1.544113e+00	3.399239e+01	2.641406e+02
1.719087e+00	1.579231e+00	5.773831e+00	2.002596e+03
1.785212e+00	1.540628e+00	7.026679e+01	6.244090e+02
1.984469e+00	1.370655e+00	1.744823e+02	2.853499e+02
1.732928e+00	1.585683e+00	3.614830e+02	6.294420e+02
1.732988e+00	1.616626e+00	2.326052e+02	3.884761e+02
1.764776e+00	1.545212e+00	8.149380e+02	2.713014e+03
1.717907e+00	1.572770e+00	1.496263e+02	8.429402e+02
1.847471e+00	1.471699e+00	4.650291e+02	4.187133e+02
1.661356e+00	1.631980e+00	3.888724e+02	1.080773e+03
1.764510e+00	1.545634e+00	1.332029e+02	1.626607e+02
1.746557e+00	1.589342e+00	1.123705e+03	4.075123e+01
1.804087e+00	1.501141e+00	1.835484e+01	5.979551e+02
1.777544e+00	1.549199e+00	2.641489e+03	8.677947e+02
1.720216e+00	1.540311e+00	6.546378e+02	2.699190e+02
1.741464e+00	1.565050e+00	1.312852e+03	2.683509e+02
1.691663e+00	1.557352e+00	2.089481e+02	5.113198e+02
1.870131e+00	1.499717e+00	3.166458e+02	1.185345e+02
1.787183e+00	1.542095e+00	8.018649e+01	8.170218e+02
1.866991e+00	1.427352e+00	3.091246e+02	3.904779e+02
1.802759e+00	1.486110e+00	2.423255e+02	6.915450e+02
1.907292e+00	1.439898e+00	3.562683e+02	3.346761e+03
1.908678e+00	1.487286e+00	5.209925e+02	1.258249e+03
1.778725e+00	1.532592e+00	3.240473e+02	2.080857e+01
1.941669e+00	1.424082e+00	1.146527e+02	2.188164e+02
1.642551e+00	1.608519e+00	1.671759e+02	2.975283e+02
1.751654e+00	1.551087e+00	4.163689e+02	3.169669e+02
1.697008e+00	1.574708e+00	2.485517e+02	5.988926e+01
1.739121e+00	1.568610e+00	9.976810e+01	5.666100e+02
1.790801e+00	1.494408e+00	7.602907e+02	4.204956e+01
1.740576e+00	1.563496e+00	1.755874e+02	7.468418e+02
1.681218e+00	1.604978e+00	1.049560e+03	5.513751e+01
1.805280e+00	1.564823e+00	1.820765e+02	2.128916e+02
1.697647e+00	1.564666e+00	6.414310e+02	2.584311e+02
1.730370e+00	1.570092e+00	5.456859e+02	3.191028e+01
1.691713e+00	1.596623e+00	9.576822e+01	4.375660e+02
1.711027e+00	1.561135e+00	1.439121e+03	6.172831e+01
1.709771e+00	1.541184e+00	6.081901e+02	1.932841e-01
1.695189e+00	1.629334e+00	8.696284e+02	8.014028e+02
1.830123e+00	1.519435e+00	4.271541e+01	7.855740e+02
1.708517e+00	1.559118e+00	2.700085e+02	5.736711e+01
1.739277e+00	1.582251e+00	5.504028e+01	5.914654e+02
1.709378e+00	1.565512e+00	1.194248e+03	8.642577e+02
1.709427e+00	1.591552e+00	2.402164e+02	3.574143e+01
1.774847e+00	1.535771e+00	3.551831e+02	1.245193e+02
1.710719e+00	1.566527e+00	9.561382e+02	2.927142e+02
1.641653e+00	1.625460e+00	4.425149e+02	6.343975e+02
1.878321e+00	1.435376e+00	1.987347e+01	1.359430e+02
1.816482e+00	1.521060e+00	2.019833e+02	6.397526e+02
1.724922e+00	1.598176e+00	3.614385e+02	2.119100e+03
1.734106e+00	1.539536e+00	2.115508e+02	1.411168e+03
1.746956e+00	1.555474e+00	1.562698e+02	1.728144e+02
1.842498e+00	1.501390e+00	8.086063e+01	3.075477e+01
1.666916e+00	1.598766e+00	5.860925e+01	3.188814e+02
1.718094e+00	1.607021e+00	5.407718e+02	1.646847e+03
1.689044e+00	1.625115e+00	9.817426e+02	6.398921e+02
1.787731e+00	1.556151e+00	1.159910e+03	9.750595e+02
1.678842e+00	1.605006e+00	4.033567e+01	3.926285e+02
1.722552e+00	1.572465e+00	2.929282e+02	2.299897e+02
1.753590e+00	1.576799e+00	5.781149e+01	4.312262e+02
1.815354e+00	1.520402e+00	6.156687e+02	5.921642e+02
1.669527e+00	1.654082e+00	7.087370e-01	5.264809e+02
1.978277e+00	1.365329e+00	5.857881e+01	6.029122e+02
1.692172e+00	1.570123e+00	6.193350e+02	1.333089e+03
1.949363e+00	1.368248e+00	3.959695e+02	3.493256e+03
1.770911e+00	1.549873e+00	3.470897e+02	1.627061e+03
1.680662e+00	1.651988e+00	3.612701e+02	8.925757e+00
1.884886e+00	1.406386e+00	4.255848e+02	1.490030e+03
1.763157e+00	1.562044e+00	2.299104e+02	8.967794e+02
1.691521e+00	1.591114e+00	6.311486e+01	7.544771e+02
1.749680e+00	1.568076e+00	3.395698e+02	2.933346e+02
1.743560e+00	1.560006e+00	2.567551e+01	4.088228e+02
1.756713e+00	1.539498e+00	3.617553e+02	9.498918e+01
1.922280e+00	1.464056e+00	7.767403e+02	2.744833e+02
1.891842e+00	1.426151e+00	2.466458e+02	2.496657e+03
1.835496e+00	1.492759e+00	4.103801e+01	7.668764e+02
1.708790e+00	1.544257e+00	2.336926e+02	6.260749e+01
1.665508e+00	1.639136e+00	3.951974e+02	6.950506e+02
1.728467e+00	1.606909e+00	1.281603e+02	7.136435e+02
1.706661e+00	1.611218e+00	2.900902e+01	7.976776e+02
1.821858e+00	1.461365e+00	5.531864e+02	9.897465e+01
1.652384e+00	1.642737e+00	2.083402e+03	3.587596e+02
1.646424e+00	1.627238e+00	8.318213e+02	2.060985e+03
1.718047e+00	1.575060e+00	1.196678e+03	9.057507e+01
1.802089e+00	1.483810e+00	1.114035e+02	5.779785e+02
1.701047e+00	1.636689e+00	1.093211e+03	2.487569e+02
1.649871e+00	1.630707e+00	4.052135e+02	1.233040e+01
1.689814e+00	1.592001e+00	1.186342e+03	7.306298e+02
1.698953e+00	1.596844e+00	1.362247e+02	5.585667e+02
1.866970e+00	1.465827e+00	2.646144e+01	8.612078e+02
1.680747e+00	1.636120e+00	6.770068e+02	8.454488e+02
1.721584e+00	1.611212e+00	6.928023e+01	1.183747e+03
1.849424e+00	1.482607e+00	1.156574e+02	1.069243e+02
1.649451e+00	1.610768e+00	1.130701e+03	5.546008e+02
1.705127e+00	1.615539e+00	3.741385e+02	6.520928e+02
1.905408e+00	1.445738e+00	5.204979e+02	1.355469e+01
1.656777e+00	1.642027e+00	2.955583e+02	1.262433e+02
1.693902e+00	1.572172e+00	7.142966e+02	2.545822e+03
1.657956e+00	1.598334e+00	3.397837e+02	2.509975e+03
1.826183e+00	1.444265e+00	3.759363e+02	1.490779e+03
1.770394e+00	1.495655e+00	4.313832e+02	2.882954e+03
1.756050e+00	1.596066e+00	1.946177e+01	8.287989e+02
1.896291e+00	1.465961e+00	5.438589e+02	1.133486e+02
1.813824e+00	1.477819e+00	1.109770e+03	4.273302e+02
1.719519e+00	1.536022e+00	1.148071e+02	1.129947e+02
1.828992e+00	1.474430e+00	3.485302e+02	3.443979e+01
1.788461e+00	1.488666e+00	2.192754e+02	8.285241e+02
1.759268e+00	1.531004e+00	4.436249e+02	2.147894e+02
1.784543e+00	1.506477e+00	1.683484e+03	2.718762e+02
1.688232e+00	1.593762e+00	6.395402e+01	4.733236e+02
1.640560e+00	1.636587e+00	4.029491e+02	2.421678e+01
1.705731e+00	1.588296e+00	1.511070e+02	3.157196e+02
1.814825e+00	1.443494e+00	2.412728e+02	4.886934e+02
1.843951e+00	1.524646e+00	4.715600e+02	1.139599e+02
1.807440e+00	1.474132e+00	2.184059e+02	7.625374e+02
1.744435e+00	1.597666e+00	1.106870e+02	7.764674e+00
1.675184e+00	1.663619e+00	4.121848e+02	1.641044e+02
1.943005e+00	1.382514e+00	1.793638e+02	1.277717e+02
1.773810e+00	1.561270e+00	2.375753e+02	7.376986e+01
1.736611e+00	1.549753e+00	2.696006e+02	8.458464e+01
1.889033e+00	1.484829e+00	1.458325e+02	2.484041e+03
1.777496e+00	1.522424e+00	3.159695e+02	4.385694e+01
1.801928e+00	1.521646e+00	1.771985e+01	7.546322e+02
1.709955e+00	1.577343e+00	6.239815e+02	3.109927e+02
1.741804e+00	1.529404e+00	4.022643e+03	8.981641e+02
1.789681e+00	1.505428e+00	4.200912e+02	4.127034e+02
1.744238e+00	1.561203e+00	6.949291e+02	2.443479e+02
1.718925e+00	1.609271e+00	8.412047e+01	8.537976e+02
1.819921e+00	1.497632e+00	1.524841e+02	2.439481e+03
1.991290e+00	1.397471e+00	2.350401e+02	6.277029e+02
1.666062e+00	1.585013e+00	4.628416e+02	5.395017e+02
1.813842e+00	1.546238e+00	4.628012e+02	2.295717e+02
1.771921e+00	1.508542e+00	1.480516e+02	3.021868e+02
1.792719e+00	1.503301e+00	7.185557e+02	6.637557e+01
1.670914e+00	1.628944e+00	2.131670e+02	2.138766e+02
1.692403e+00	1.587671e+00	6.806428e+00	6.236824e+02
1.690238e+00	1.603759e+00	3.526374e+02	5.058071e+02
1.905608e+00	1.478566e+00	3.508817e+02	2.094719e+01
1.683140e+00	1.603335e+00	2.347265e+02	2.679365e+03
1.720873e+00	1.611667e+00	3.256033e+02	1.946242e+02
1.688886e+00	1.647696e+00	2.454980e+02	2.618106e+03
1.690532e+00	1.599302e+00	4.009040e+02	7.187495e+01
1.681126e+00	1.596256e+00	6.777290e+02	1.407309e+02
1.693653e+00	1.581444e+00	5.860860e+02	5.386679e+02
1.691974e+00	1.644564e+00	1.683225e+02	7.878297e+01
1.710318e+00	1.576381e+00	3.221140e+02	1.816415e+02
1.651507e+00	1.615237e+00	6.053415e+02	1.802693e+02
1.642352e+00	1.628014e+00	9.911832e+02	1.477756e+02
1.807082e+00	1.513429e+00	2.186786e+02	5.453623e+02
1.763045e+00	1.529207e+00	1.293634e+03	7.633709e+02
1.827732e+00	1.479530e+00	4.671230e+02	5.529142e+02
1.878073e+00	1.453793e+00	5.557517e+01	4.957261e+02
1.723201e+00	1.542392e+00	1.155674e+03	5.051371e+02
1.920602e+00	1.452169e+00	1.720645e+02	5.182365e+02
1.742066e+00	1.561834e+00	5.298958e+02	4.288540e+02
1.726322e+00	1.596929e+00	6.818065e+01	9.881122e+02
1.761651e+00	1.526276e+00	3.107818e+02	4.094697e+02
1.861679e+00	1.429665e+00	3.426726e+01	2.770922e+02
1.746112e+00	1.534875e+00	2.829422e+02	1.352498e+02
1.820174e+00	1.515482e+00	4.796956e+01	6.690311e+02
1.822288e+00	1.504665e+00	6.436481e+01	2.157580e+02
1.724684e+00	1.581303e+00	4.719077e+01	4.009677e+02
1.715569e+00	1.603874e+00	8.088955e+01	6.290533e+02
1.828148e+00	1.484048e+00	5.079959e+01	5.805351e+03
1.715302e+00	1.602824e+00	7.252779e+02	1.088675e+03
1.696405e+00	1.569728e+00	1.403007e+02	1.025333e+02
1.802154e+00	1.503876e+00	3.759656e+02	3.150868e+03
1.915282e+00	1.435882e+00	3.376406e+02	7.990173e+02
1.783134e+00	1.574392e+00	3.161921e+02	9.495028e+02
1.734004e+00	1.624870e+00	2.156881e+01	9.798294e+02
1.770574e+00	1.530199e+00	7.190566e+02	1.143732e+03
1.922697e+00	1.461904e+00	8.808348e+01	8.890165e+02
1.835864e+00	1.480473e+00	2.018239e+02	1.017265e+03
1.685076e+00	1.634056e+00	3.266870e+02	7.211035e+02
1.796235e+00	1.547094e+00	2.475380e+02	5.650557e+01
1.693050e+00	1.595925e+00	5.568995e+02	5.631291e+02
1.798217e+00	1.495681e+00	7.655404e+02	4.096443e+01
1.789166e+00	1.517220e+00	3.831202e+02	1.882392e+02
1.635267e+00	1.626796e+00	3.916164e+02	1.542502e+02
1.861962e+00	1.522377e+00	2.401711e+02	2.188807e+01
1.749988e+00	1.576962e+00	6.198776e+01	3.768629e+02
1.670903e+00	1.612466e+00	8.600800e+02	2.003323e+01
1.798722e+00	1.495883e+00	2.725297e+02	4.462177e+02
1.789280e+00	1.571051e+00	5.922250e+01	1.082253e+03
1.760831e+00	1.553162e+00	1.718026e+02	8.405155e+02
1.762872e+00	1.564751e+00	4.582358e+02	4.814707e+02
1.759825e+00	1.576735e+00	5.138144e+02	2.757451e+02
1.853933e+00	1.480031e+00	4.264048e+01	4.385528e+02
1.747492e+00	1.563890e+00	1.940881e+02	1.530562e+02
1.724355e+00	1.576606e+00	4.714803e+02	1.111777e+02
1.691705e+00	1.611074e+00	3.523134e+01	3.548150e+02
1.680748e+00	1.626262e+00	1.933756e+02	7.959826e+02
1.797741e+00	1.493077e+00	4.495066e+01	2.065586e+02
1.690592e+00	1.617689e+00	5.083401e+02	1.685158e+02
1.794859e+00	1.531480e+00	1.641115e+01	5.194201e+02
1.784183e+00	1.537855e+00	1.168399e+03	1.121319e+02
1.677136e+00	1.593437e+00	9.719334e+02	2.894523e+02
1.756632e+00	1.524147e+00	2.339884e+02	6.921321e+02
1.655122e+00	1.596270e+00	2.029290e+03	1.152346e+03
1.660537e+00	1.641397e+00	5.835018e+02	3.491800e+02
1.778222e+00	1.540062e+00	1.183454e+02	5.293921e+02
1.671942e+00	1.606767e+00	2.543754e+02	7.708623e+02
1.793781e+00	1.483380e+00	1.033413e+01	4.724965e+01
1.669839e+00	1.592993e+00	1.681597e+02	2.651122e+02
1.665939e+00	1.596201e+00	1.676578e+03	1.640071e+03
1.797949e+00	1.460455e+00	8.205380e+02	9.619533e+02
1.804768e+00	1.509180e+00	1.372132e+02	4.710482e+02
1.839459e+00	1.534088e+00	3.257712e+02	5.520206e+02
1.712434e+00	1.592296e+00	7.583795e+00	2.073841e+02
1.636585e+00	1.636546e+00	2.342889e+03	9.470673e+01
1.740768e+00	1.569951e+00	1.169557e+02	4.159017e+02
1.666935e+00	1.614810e+00	6.720097e+02	6.572573e+01
1.826282e+00	1.473144e+00	1.856107e+02	2.533145e+03
1.879115e+00	1.495112e+00	1.249438e+02	7.324290e+02
1.714247e+00	1.601642e+00	6.170941e+02	4.618782e+02
1.759381e+00	1.507828e+00	4.544014e+02	2.402464e+03
1.691671e+00	1.587549e+00	6.179198e+02	2.067854e+02
1.703565e+00	1.632083e+00	1.437696e+02	6.205185e+02
1.697755e+00	1.558102e+00	5.948515e+02	9.731003e+02
1.796269e+00	1.489820e+00	2.360577e+02	2.520860e+03
1.788798e+00	1.533160e+00	1.094981e+02	1.091598e+03
1.798887e+00	1.484772e+00	8.181646e+02	4.525817e+03
1.686551e+00	1.593264e+00	8.262087e+02	1.248747e+03
1.849645e+00	1.497370e+00	1.326961e+01	6.368135e+02
1.771047e+00	1.495366e+00	1.002572e+02	2.039369e+02
1.760654e+00	1.566723e+00	1.396135e+02	1.093758e+03
1.713419e+00	1.570946e+00	1.348205e+02	5.270998e+02
1.801533e+00	1.549487e+00	8.961839e+02	8.100587e+01
1.699930e+00	1.578699e+00	3.107131e+02	9.289082e+02
1.839048e+00	1.491070e+00	1.741103e+03	5.514410e+02
1.728876e+00	1.570005e+00	4.533102e+02	6.202759e+02
1.707830e+00	1.625924e+00	8.422621e+01	1.017879e+03
1.702950e+00	1.604388e+00	3.222323e+02	3.175758e+01
1.756618e+00	1.587628e+00	2.864295e+03	4.650227e+02
1.715292e+00	1.614368e+00	1.667255e+03	1.680110e+03
1.686593e+00	1.642163e+00	2.691049e+02	4.967347e+02
1.849260e+00	1.456654e+00	3.380173e+02	9.642440e+02
1.783606e+00	1.563697e+00	4.426891e+02	1.391745e+02
1.775627e+00	1.521286e+00	2.365470e+01	3.708424e+02
1.670581e+00	1.620524e+00	1.688291e+02	2.824725e+02
1.735495e+00	1.589296e+00	8.189349e+02	1.477797e+03
1.737206e+00	1.615588e+00	4.207371e+02	7.173255e+02
1.764532e+00	1.499878e+00	4.258923e+02	3.967140e+02
1.879828e+00	1.501433e+00	1.659554e+02	4.944373e+02
1.656944e+00	1.634140e+00	9.035375e+02	2.182841e+01
1.868947e+00	1.492354e+00	4.424068e+02	5.743263e+01
1.790084e+00	1.475181e+00	1.962761e+02	1.252004e+02
1.718779e+00	1.622275e+00	3.500875e+02	2.496973e+02
1.654275e+00	1.603229e+00	2.732182e+03	2.798238e+03
1.784471e+00	1.542726e+00	2.503776e+02	3.537766e+02
1.674554e+00	1.616997e+00	9.106034e+01	1.110869e+03
1.772519e+00	1.516991e+00	2.507676e+02	2.642598e+03
1.903276e+00	1.402241e+00	1.065588e+03	1.026771e+03
1.883383e+00	1.481874e+00	2.353455e+02	4.577721e+02
1.768497e+00	1.528036e+00	8.532955e+02	9.440869e+02
1.734183e+00	1.606949e+00	1.657115e+02	3.668874e+02
1.848312e+00	1.456424e+00	5.046994e+01	1.421984e+02
1.751610e+00	1.519882e+00	3.496775e+02	1.535766e+01
1.778126e+00	1.545448e+00	1.419800e+02	5.003629e+02
1.685581e+00	1.634636e+00	1.853795e+03	8.427536e+01
1.731886e+00	1.553334e+00	4.337878e+02	2.973716e+02
1.664593e+00	1.660781e+00	2.149316e+03	2.049930e+02
1.674407e+00	1.591251e+00	1.254365e+03	4.124984e+02
1.865416e+00	1.453093e+00	2.542028e+01	5.866756e+02
1.747580e+00	1.537266e+00	3.016004e+02	7.143738e+02
1.799373e+00	1.504528e+00	1.056577e+02	6.110337e+02
1.784928e+00	1.521457e+00	3.839284e+02	1.888384e+02
1.642447e+00	1.633881e+00	1.471507e+03	9.441612e+01
1.708484e+00	1.609145e+00	3.175447e+02	2.256126e+02
1.687991e+00	1.624715e+00	2.591627e+02	8.445520e+02
1.655092e+00	1.574742e+00	1.773479e+02	1.443570e+02
1.804925e+00	1.546718e+00	4.144626e+02	3.052587e+02
1.681171e+00	1.587799e+00	6.216908e+02	2.203058e+03
